Symbol,Date,avg_sentiment,news_count,sentiment_momentum
HBL,2023-02-14,0.7061961889266968,1,0.7061961889266968
HBL,2023-02-16,0.0,1,-0.7061961889266968
HBL,2023-02-17,0.0,1,0.0
HBL,2023-02-23,0.0,1,0.0
HBL,2023-02-24,0.0,1,0.0
HBL,2023-02-26,0.8948453664779663,1,0.8948453664779663
HBL,2023-03-09,0.0,1,-0.8948453664779663
HBL,2023-04-03,0.0,1,0.0
HBL,2023-04-04,0.94543194770813,1,0.94543194770813
HBL,2023-04-10,0.8018333315849304,1,-0.14359861612319957
HBL,2023-04-24,0.8937946557998657,1,0.0919613242149353
HBL,2023-04-30,0.920721709728241,1,0.026927053928375244
HBL,2023-05-10,0.8490281105041504,1,-0.07169359922409058
HBL,2023-05-11,0.0,1,-0.8490281105041504
HBL,2023-05-19,0.8141828179359436,1,0.8141828179359436
HBL,2023-06-21,0.9001802802085876,1,0.08599746227264404
HBL,2023-06-22,0.0,1,-0.9001802802085876
HBL,2023-06-23,0.9182356595993042,1,0.9182356595993042
HBL,2023-07-10,0.7375316023826599,1,-0.1807040572166443
HBL,2023-07-20,0.0,1,-0.7375316023826599
HBL,2023-08-08,0.0,1,0.0
HBL,2023-08-13,0.0,1,0.0
HBL,2023-08-16,0.7901077270507812,1,0.7901077270507812
HBL,2023-08-23,0.0,1,-0.7901077270507812
HBL,2023-08-25,0.6519157290458679,1,0.6519157290458679
HBL,2023-08-28,0.79795902967453,1,0.1460433006286621
HBL,2023-09-18,0.0,1,-0.79795902967453
HBL,2023-09-22,0.0,1,0.0
HBL,2023-10-04,0.0,1,0.0
HBL,2023-10-12,0.8557509183883667,1,0.8557509183883667
HBL,2023-11-10,0.850895345211029,1,-0.0048555731773376465
HBL,2023-12-20,0.0,1,-0.850895345211029
HBL,2023-12-24,0.0,1,0.0
HBL,2024-01-04,0.0,1,0.0
HBL,2024-02-21,0.0,1,0.0
HBL,2024-03-12,0.0,1,0.0
HBL,2024-03-14,0.68105548620224,1,0.68105548620224
HBL,2024-04-02,0.0,1,-0.68105548620224
HBL,2024-05-06,0.0,1,0.0
HBL,2024-05-30,0.0,1,0.0
HBL,2024-06-03,0.0,1,0.0
HBL,2024-06-12,0.0,1,0.0
HBL,2024-06-17,0.4681063592433929,1,0.4681063592433929
HBL,2024-06-18,0.0,1,-0.4681063592433929
HBL,2024-07-15,-0.8687849044799805,1,-0.8687849044799805
HBL,2024-07-29,0.9101953506469728,1,1.7789802551269531
HBL,2024-08-06,0.0,1,-0.9101953506469728
HBL,2024-08-12,0.0,1,0.0
HBL,2024-09-12,0.0,1,0.0
HBL,2024-10-16,0.6915405988693237,1,0.6915405988693237
HBL,2024-12-11,0.0,1,-0.6915405988693237
HBL,2024-12-17,0.0,1,0.0
HBL,2024-12-30,0.824952244758606,1,0.824952244758606
HBL,2025-01-15,0.0,1,-0.824952244758606
HBL,2025-01-21,0.6722638607025146,1,0.6722638607025146
HBL,2025-03-18,0.710766077041626,1,0.03850221633911133
HBL,2025-04-28,0.8318603038787842,1,0.1210942268371582
HBL,2025-06-09,0.909619390964508,1,0.07775908708572377
HBL,2025-06-11,0.8638519644737244,1,-0.04576742649078358
HBL,2025-06-13,0.0,1,-0.8638519644737244
HBL,2025-07-08,0.0,1,0.0
HBL,2025-07-16,0.0,1,0.0
HBL,2025-07-17,-0.9693111777305604,1,-0.9693111777305604
HBL,2025-07-18,-0.9367507696151732,1,0.032560408115387185
HBL,2025-07-20,-0.8807100057601929,1,0.05604076385498036
HBL,2025-07-29,0.0,1,0.8807100057601929
HBL,2025-09-01,0.0,1,0.0
HBL,2025-09-21,0.556268036365509,1,0.556268036365509
HBL,2025-10-30,0.7273039221763611,1,0.17103588581085205
HBL,2025-12-23,0.0,1,-0.7273039221763611
HBL,2026-01-14,0.9130539298057556,1,0.9130539298057556
HBL,2026-01-16,0.691374659538269,1,-0.22167927026748657
HBL,2026-03-30,0.0,1,-0.691374659538269
HBL,2026-04-26,0.8378865718841553,1,0.8378865718841553
HBL,2026-05-31,0.0,1,-0.8378865718841553
NABIL,2020-01-05,0.0,1,
NABIL,2020-01-06,0.0,1,0.0
NABIL,2020-01-09,0.7144492268562317,1,0.7144492268562317
NABIL,2020-01-13,0.0,1,-0.7144492268562317
NABIL,2020-01-14,0.6363128423690796,1,0.6363128423690796
NABIL,2020-01-15,0.9213843941688538,1,0.28507155179977417
NABIL,2020-01-21,0.0,1,-0.9213843941688538
NABIL,2020-01-27,0.7077035307884216,1,0.7077035307884216
NABIL,2020-01-28,0.0,1,-0.7077035307884216
NABIL,2020-02-03,0.0,1,0.0
NABIL,2020-02-08,0.0,1,0.0
NABIL,2020-02-11,-0.9759171605110168,1,-0.9759171605110168
NABIL,2020-02-20,0.0,1,0.9759171605110168
NABIL,2020-02-25,0.927684247493744,1,0.927684247493744
NABIL,2020-03-03,0.0,1,-0.927684247493744
NABIL,2020-03-11,0.0,1,0.0
NABIL,2020-03-15,0.0,1,0.0
NABIL,2020-03-16,0.0,2,0.0
NABIL,2020-03-23,0.0,1,0.0
NABIL,2020-04-28,0.7067968249320984,1,0.7067968249320984
NABIL,2020-05-04,0.829647421836853,1,0.12285059690475464
NABIL,2020-05-12,0.88347989320755,1,0.05383247137069702
NABIL,2020-05-27,0.7836248278617859,1,-0.09985506534576416
NABIL,2020-06-09,0.0,1,-0.7836248278617859
